"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","8.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Korea, Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","19.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Korea, Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","27.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Korea, Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","29.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Korea, Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","11.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Korea, Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","19.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Korea, Rep.","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SSD","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","102.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","South Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SSD","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","106.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","South Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SSD","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","107.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","South Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SSD","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","107.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","South Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","17.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","19.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","27.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","40.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","45.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","47.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ESP","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","49.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Spain","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","26.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","13.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","13.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","53.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","70.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","60.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","54.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","93.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","80.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sri Lanka","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","84.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","82.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","NaN","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","93.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","108.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","113.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","116.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SDN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","122.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sudan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","8.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","7.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","6.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","4.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","2.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","3.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","3.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","3.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SWE","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","3.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Sweden","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TJK","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","79.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tajikistan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TJK","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","83.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tajikistan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TJK","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","81.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tajikistan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TJK","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","101.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tajikistan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TJK","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","106.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tajikistan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TJK","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","90.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tajikistan","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","25.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","52.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","50.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","51.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","54.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","93.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","102.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","100.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","75.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tanzania","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","45.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","53.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","66.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","65.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","37.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","30.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","42.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","THA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","43.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Thailand","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","62.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
